===== Starting battle of <PrimesAndWonders> vs <RussianRoulette> with memory tape size: 27 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-37 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-37 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-38 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-38 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-39 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-39 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-40 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-40 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-41 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-41 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-42 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-42 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-43 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-43 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-44 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-44 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-45 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-45 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-46 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-46 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-47 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-47 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-48 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-48 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-49 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-49 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-50 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-50 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-51 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-51 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-52 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-52 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-53 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-53 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-54 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-54 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-55 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-55 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-56 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-56 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-57 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-57 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-58 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-58 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-59 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-59 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-60 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-60 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-61 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-61 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-62 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-62 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-63 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-63 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-64 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-64 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-65 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-65 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-66 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-66 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-67 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-67 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-68 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-68 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-69 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-69 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-70 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-70 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-71 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-71 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-72 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-72 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-73 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-73 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-74 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-74 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-75 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-75 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-76 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-76 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-77 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-77 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-78 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-78 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-79 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-79 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-80 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-80 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-81 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-81 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-82 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-82 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-83 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-83 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-84 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-84 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-85 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-85 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-86 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-86 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-87 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-87 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-88 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-88 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-89 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-89 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-90 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-90 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-91 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-91 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-92 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-92 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-93 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-93 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-94 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-94 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-95 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-95 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-96 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-96 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-97 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-97 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-98 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-98 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-99 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-99 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-100 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-100 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-101 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-101 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-102 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-102 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-103 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-103 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-104 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-104 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-105 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-105 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-106 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-106 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-107 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-107 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-108 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-108 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-109 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-109 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-110 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-110 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-111 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-111 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-112 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-112 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-113 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-113 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
[ 125 | -17 | 23 | 0 | 30 | -20 | 13 | -17 | 30 | 0 | 0< | 0 | 0 | >-114 | 0 | -1 | 0 | -1 | 0 | -1 | 128 ]
